high,mid,low,eval,batch_idx,new_instruction,original_instruction,structural_similarity,keyword_similarity
comp,lexical+pragmatical,same_polarity_habitual+hint,3,9,The bowl goes on the platter,put the bowl on the plate,0.9166666666666666,0.6977875232696533
comp,lexical+pragmatical,same_polarity_habitual+hint,3,1,The tray is ready for the bowl,put the bowl on the plate,0.5384615384615384,0.6048367619514465
comp,lexical+pragmatical,same_polarity_habitual+hint,3,4,There is room for the bowl on the tray,put the bowl on the plate,0.7333333333333334,0.5923095345497131
comp,lexical+pragmatical,same_polarity_habitual+hint,3,7,The space on the tray is for the bowl,put the bowl on the plate,0.6666666666666667,0.5912989377975464
comp,lexical+pragmatical,same_polarity_habitual+hint,4,0,The container isn't on the cooktop,put the bowl on the stove,0.7692307692307692,0.424633651971817
comp,lexical+pragmatical,same_polarity_habitual+hint,4,1,The pot belongs on the range,put the bowl on the stove,0.9166666666666666,0.44918450713157654
comp,lexical+pragmatical,same_polarity_habitual+hint,4,2,The cooker is the correct place for the vessel,put the bowl on the stove,0.6,0.4890570640563965
comp,lexical+pragmatical,same_polarity_habitual+hint,4,3,The container goes on the range,put the bowl on the stove,0.9166666666666666,0.3876447379589081
comp,lexical+pragmatical,same_polarity_habitual+hint,4,4,The cooktop is ready for the pot,put the bowl on the stove,0.5384615384615384,0.4791964590549469
comp,lexical+pragmatical,same_polarity_habitual+hint,4,5,The vessel is needed on the cooker,put the bowl on the stove,0.8461538461538461,0.4628933370113373
comp,lexical+pragmatical,same_polarity_habitual+hint,4,6,The space on the range is for the receptacle,put the bowl on the stove,0.6666666666666667,0.302741676568985
comp,lexical+pragmatical,same_polarity_habitual+hint,4,7,The range is still clear for the pot,put the bowl on the stove,0.7142857142857143,0.4658900201320648
comp,lexical+pragmatical,same_polarity_habitual+hint,4,9,The cooktop is the correct place for the container,put the bowl on the stove,0.6,0.46642208099365234
comp,lexical+pragmatical,same_polarity_habitual+hint,5,0,The container belongs on top of the cupboard,put the bowl on top of the cabinet,0.9375,0.6306266784667969
comp,lexical+pragmatical,same_polarity_habitual+hint,5,1,The receptacle is supposed to be on the cupboard,put the bowl on top of the cabinet,0.7058823529411764,0.460132360458374
comp,lexical+pragmatical,same_polarity_habitual+hint,5,2,The top of the locker is where the vessel goes,put the bowl on top of the cabinet,0.6111111111111112,0.5490153431892395
comp,lexical+pragmatical,same_polarity_habitual+hint,5,3,The final location for the basin is on top of the closet,put the bowl on top of the cabinet,0.7,0.5444003939628601
comp,lexical+pragmatical,same_polarity_habitual+hint,5,4,The container is not yet on top of the locker,put the bowl on top of the cabinet,0.7777777777777778,0.5391488671302795
comp,lexical+pragmatical,same_polarity_habitual+hint,5,5,I see the cupboard top is clear for the receptacle,put the bowl on top of the cabinet,0.5555555555555556,0.6392818093299866
comp,lexical+pragmatical,same_polarity_habitual+hint,5,6,The basin isn't on the closet,put the bowl on top of the cabinet,0.6666666666666667,0.31982335448265076
comp,lexical+pragmatical,same_polarity_habitual+hint,5,7,There is an empty spot for the vessel on top of the cupboard,put the bowl on top of the cabinet,0.7142857142857143,0.6306266784667969
comp,lexical+pragmatical,same_polarity_habitual+hint,5,8,The receptacle belongs on top of the locker,put the bowl on top of the cabinet,0.9375,0.5215848684310913
comp,lexical+pragmatical,same_polarity_habitual+hint,5,9,The basin is supposed to be on the cupboard,put the bowl on top of the cabinet,0.7058823529411764,0.46535682678222656
comp,lexical+pragmatical,same_polarity_habitual+hint,6,0,The cheese spread belongs in the container,put the cream cheese in the bowl,0.7857142857142857,0.563470184803009
comp,lexical+pragmatical,same_polarity_habitual+hint,6,1,The vessel is for the soft cheese,put the cream cheese in the bowl,0.7142857142857143,0.5509049892425537
comp,lexical+pragmatical,same_polarity_habitual+hint,6,2,The soft cheese is not yet in the receptacle,put the cream cheese in the bowl,0.6875,0.5509049892425537
comp,lexical+pragmatical,same_polarity_habitual+hint,6,3,The basin is still waiting for the cheese spread,put the cream cheese in the bowl,0.6875,0.5777066946029663
comp,lexical+pragmatical,same_polarity_habitual+hint,6,4,The soft cheese goes in the cup,put the cream cheese in the bowl,0.8571428571428572,0.6088025569915771
comp,lexical+pragmatical,same_polarity_habitual+hint,6,5,The container needs the cheese spread,put the cream cheese in the bowl,0.6153846153846154,0.563470184803009
comp,lexical+pragmatical,same_polarity_habitual+hint,6,6,The soft cheese needs to be in the vessel,put the cream cheese in the bowl,0.75,0.5567021369934082
comp,lexical+pragmatical,same_polarity_habitual+hint,6,7,The cup is ready for the cheese spread,put the cream cheese in the bowl,0.6,0.5743529200553894
comp,lexical+pragmatical,same_polarity_habitual+hint,6,8,The cheese spread is still outside of the basin,put the cream cheese in the bowl,0.75,0.563470184803009
comp,lexical+pragmatical,same_polarity_habitual+hint,6,9,The receptacle is where the soft cheese should be,put the cream cheese in the bowl,0.5,0.5509049892425537
comp,lexical+pragmatical,same_polarity_habitual+hint,7,0,The wine container belongs on the holder,put the wine bottle on the rack,0.9285714285714286,0.566188395023346
comp,lexical+pragmatical,same_polarity_habitual+hint,7,1,The stand has a space for the wine vessel,put the wine bottle on the rack,0.6875,0.5907696485519409
comp,lexical+pragmatical,same_polarity_habitual+hint,7,2,The wine container goes on the shelf,put the wine bottle on the rack,0.9285714285714286,0.6811610460281372
comp,lexical+pragmatical,same_polarity_habitual+hint,7,3,The support is the place for the wine vessel,put the wine bottle on the rack,0.5625,0.6020389199256897
comp,lexical+pragmatical,same_polarity_habitual+hint,7,4,The holder is designed to hold the wine container,put the wine bottle on the rack,0.5625,0.6067073345184326
comp,lexical+pragmatical,same_polarity_habitual+hint,7,5,The shelf is ready for the wine bottle,put the wine bottle on the rack,0.6,0.7427935600280762
comp,lexical+pragmatical,same_polarity_habitual+hint,7,6,The wine container is not on the stand yet,put the wine bottle on the rack,0.75,0.5650784373283386
comp,lexical+pragmatical,same_polarity_habitual+hint,7,7,The wine vessel belongs on the holder,put the wine bottle on the rack,0.9285714285714286,0.5654667019844055
comp,lexical+pragmatical,same_polarity_habitual+hint,7,9,The support is ready for the wine vessel,put the wine bottle on the rack,0.6,0.5891327857971191
comp,lexical+pragmatical,same_polarity_habitual+hint,8,0,The wine container belongs on top of the cupboard,put the wine bottle on top of the cabinet,0.9444444444444444,0.7539233565330505
comp,lexical+pragmatical,same_polarity_habitual+hint,8,1,The carafe is not on top of the locker yet,put the wine bottle on top of the cabinet,0.736842105263158,0.5029947757720947
comp,lexical+pragmatical,same_polarity_habitual+hint,8,2,There is a spot for the decanter on top of the storage unit,put the wine bottle on top of the cabinet,0.6818181818181819,0.49708080291748047
comp,lexical+pragmatical,same_polarity_habitual+hint,8,3,The top of the cupboard is where the jug goes,put the wine bottle on top of the cabinet,0.631578947368421,0.6120336055755615
comp,lexical+pragmatical,same_polarity_habitual+hint,8,4,The flask's spot is on top of the locker,put the wine bottle on top of the cabinet,0.7894736842105263,0.5116439461708069
comp,lexical+pragmatical,same_polarity_habitual+hint,8,5,The storage unit has space on top for the wine container,put the wine bottle on top of the cabinet,0.65,0.6853781342506409
comp,lexical+pragmatical,same_polarity_habitual+hint,8,6,The carafe should be on the cupboard top,put the wine bottle on top of the cabinet,0.5882352941176471,0.57508385181427
comp,lexical+pragmatical,same_polarity_habitual+hint,8,7,The top of the storage unit is clear for the decanter,put the wine bottle on top of the cabinet,0.55,0.4986167550086975
comp,lexical+pragmatical,same_polarity_habitual+hint,8,8,The jug is still out,put the wine bottle on top of the cabinet,0.4285714285714286,0.34851136803627014
comp,lexical+pragmatical,same_polarity_habitual+hint,8,9,The flask belongs on top of the storage unit,put the wine bottle on top of the cabinet,0.8333333333333334,0.5134756565093994
comp,lexical+pragmatical,same_polarity_habitual+hint,9,0,The cooker is still off,turn on the stove,0.4444444444444444,0.4634847044944763
comp,lexical+pragmatical,same_polarity_habitual+hint,9,1,The range is not yet hot,turn on the stove,0.4,0.3002307415008545
comp,lexical+pragmatical,same_polarity_habitual+hint,9,2,The cooktop needs to be on now,turn on the stove,0.4545454545454546,0.48045963048934937
comp,lexical+pragmatical,same_polarity_habitual+hint,9,3,The food is ready to be cooked on the hob,turn on the stove,0.5,0.5026509165763855
comp,lexical+pragmatical,same_polarity_habitual+hint,9,4,We can't cook if the hotplate is cold,turn on the stove,0.46153846153846156,0.4997791349887848
comp,lexical+pragmatical,same_polarity_habitual+hint,9,5,The pan is waiting for the kitchen range,turn on the stove,0.6666666666666667,0.43590325117111206
comp,lexical+pragmatical,same_polarity_habitual+hint,9,6,The cooker isn't producing any heat,turn on the stove,0.4545454545454546,0.510055422782898
comp,lexical+pragmatical,same_polarity_habitual+hint,9,7,The pan is waiting for the range,turn on the stove,0.7272727272727273,0.40482595562934875
comp,lexical+pragmatical,same_polarity_habitual+hint,9,8,We can't cook if the cooker is cold,turn on the stove,0.46153846153846156,0.4997791349887848
comp,lexical+pragmatical,same_polarity_habitual+hint,9,9,The hotplate needs to be on now,turn on the stove,0.4545454545454546,0.34425002336502075
comp,lexical+pragmatical,same_polarity_habitual+need_statement,0,0,I need the middle compartment of the cupboard open,open the middle drawer of the cabinet,0.8125,0.841972291469574
comp,lexical+pragmatical,same_polarity_habitual+need_statement,0,1,I want the middle drawer of the locker to be open,open the middle drawer of the cabinet,0.7222222222222222,0.8978148698806763
comp,lexical+pragmatical,same_polarity_habitual+need_statement,0,2,I require the middle bin of the chest opened,open the middle drawer of the cabinet,0.75,0.6699903607368469
comp,lexical+pragmatical,same_polarity_habitual+need_statement,0,3,I want the middle drawer of the sideboard open,open the middle drawer of the cabinet,0.8125,0.8978148698806763
comp,lexical+pragmatical,same_polarity_habitual+need_statement,0,4,I need the middle compartment of the dresser to be open,open the middle drawer of the cabinet,0.7222222222222222,0.7856085300445557
comp,lexical+pragmatical,same_polarity_habitual+need_statement,0,5,I need to have the middle drawer of the chest open,open the middle drawer of the cabinet,0.7777777777777778,0.8978148698806763
comp,lexical+pragmatical,same_polarity_habitual+need_statement,0,6,I require the middle compartment of the cupboard to be open,open the middle drawer of the cabinet,0.7777777777777778,0.841972291469574
comp,lexical+pragmatical,same_polarity_habitual+need_statement,0,7,I want the middle bin of the locker open,open the middle drawer of the cabinet,0.75,0.6764445304870605
comp,lexical+pragmatical,same_polarity_habitual+need_statement,0,8,I need the middle drawer of the dresser open,open the middle drawer of the cabinet,0.8125,0.8978148698806763
comp,lexical+pragmatical,same_polarity_habitual+need_statement,0,9,I require the middle bin of the cabinet opened,open the middle drawer of the cabinet,0.75,0.8978148698806763
comp,lexical+pragmatical,same_polarity_habitual+need_statement,1,0,I need the top compartment open and the basin put inside,open the top drawer and put the bowl inside,0.6,0.8077897429466248
comp,lexical+pragmatical,same_polarity_habitual+need_statement,1,1,I want the top receptacle to be opened and the container to be put inside,open the top drawer and put the bowl inside,0.6666666666666667,0.7866547703742981
comp,lexical+pragmatical,same_polarity_habitual+need_statement,1,2,I require the top compartment to be open with the vessel inside,open the top drawer and put the bowl inside,0.5238095238095238,0.7039293646812439
comp,lexical+pragmatical,same_polarity_habitual+need_statement,1,3,I need the container put inside the open top receptacle,open the top drawer and put the bowl inside,0.5263157894736843,0.6949067115783691
comp,lexical+pragmatical,same_polarity_habitual+need_statement,1,4,What I need is the top receptacle open and the basin put inside,open the top drawer and put the bowl inside,0.6818181818181819,0.7928030490875244
comp,lexical+pragmatical,same_polarity_habitual+need_statement,1,5,My requirement is for the vessel to be inside the open top compartment,open the top drawer and put the bowl inside,0.5,0.6217573285102844
comp,lexical+pragmatical,same_polarity_habitual+need_statement,1,6,I require the container to be put inside the opened top receptacle,open the top drawer and put the bowl inside,0.5714285714285714,0.6949067115783691
comp,lexical+pragmatical,same_polarity_habitual+need_statement,1,7,I need the top receptacle open and the vessel put inside,open the top drawer and put the bowl inside,0.6,0.7829959392547607
comp,lexical+pragmatical,same_polarity_habitual+need_statement,1,8,I want the top compartment to be opened and the container to be put inside,open the top drawer and put the bowl inside,0.6666666666666667,0.800442636013031
comp,lexical+pragmatical,same_polarity_habitual+need_statement,1,9,My requirement is for the basin to be inside the open top receptacle,open the top drawer and put the bowl inside,0.5,0.5936797261238098
comp,lexical+pragmatical,same_polarity_habitual+need_statement,2,0,I need the platter pushed to the front of the cooktop,push the plate to the front of the stove,0.85,0.8070703744888306
comp,lexical+pragmatical,same_polarity_habitual+need_statement,2,1,I want the tray to be pushed to the front of the range,push the plate to the front of the stove,0.7727272727272727,0.6984984278678894
comp,lexical+pragmatical,same_polarity_habitual+need_statement,2,2,I require the saucer pushed to the front of the cooker,push the plate to the front of the stove,0.85,0.7677044868469238
comp,lexical+pragmatical,same_polarity_habitual+need_statement,2,3,I need the platter to be at the front of the stove,push the plate to the front of the stove,0.8095238095238095,0.7221294641494751
comp,lexical+pragmatical,same_polarity_habitual+need_statement,2,4,I want the tray at the front of the cooktop,push the plate to the front of the stove,0.8421052631578947,0.5947383642196655
comp,lexical+pragmatical,same_polarity_habitual+need_statement,2,5,My requirement is for the saucer to be at the front of the range,push the plate to the front of the stove,0.6956521739130435,0.518951952457428
comp,lexical+pragmatical,same_polarity_habitual+need_statement,2,6,What I need is the platter pushed to the front of the cooker,push the plate to the front of the stove,0.7272727272727273,0.8118464946746826
comp,lexical+pragmatical,same_polarity_habitual+need_statement,2,7,I need the tray pushed to the front of the range,push the plate to the front of the stove,0.85,0.6984984278678894
comp,lexical+pragmatical,same_polarity_habitual+need_statement,2,8,I want the saucer pushed to the front of the cooktop,push the plate to the front of the stove,0.85,0.7645474672317505
comp,lexical+pragmatical,same_polarity_habitual+need_statement,2,9,I require the platter to be pushed to the front of the cooker,push the plate to the front of the stove,0.7727272727272727,0.8118464946746826
comp,lexical+pragmatical,same_polarity_habitual+need_statement,3,0,I need the basin on the platter,put the bowl on the plate,0.9230769230769231,0.4309309422969818
comp,lexical+pragmatical,same_polarity_habitual+need_statement,3,1,I want the basin on the tray,put the bowl on the plate,0.7692307692307692,0.4476168155670166
comp,lexical+pragmatical,same_polarity_habitual+need_statement,3,2,I require the bowl to be on the platter,put the bowl on the plate,0.8,0.6178966164588928
comp,lexical+pragmatical,same_polarity_habitual+need_statement,3,3,I need the bowl to be on the tray,put the bowl on the plate,0.7333333333333334,0.5874267220497131
comp,lexical+pragmatical,same_polarity_habitual+need_statement,3,4,I want the bowl to be placed on the platter,put the bowl on the plate,0.6875,0.6981483101844788
comp,lexical+pragmatical,same_polarity_habitual+need_statement,3,5,I need the basin put on the plate,put the bowl on the plate,0.7857142857142857,0.7964863777160645
comp,lexical+pragmatical,same_polarity_habitual+need_statement,3,6,I want the basin put on the platter,put the bowl on the plate,0.7857142857142857,0.6599563360214233
comp,lexical+pragmatical,same_polarity_habitual+need_statement,3,7,I need to have the basin on the tray,put the bowl on the plate,0.8,0.4035055637359619
comp,lexical+pragmatical,same_polarity_habitual+need_statement,3,8,I want to have the bowl on the platter,put the bowl on the plate,0.8,0.6981483101844788
comp,lexical+pragmatical,same_polarity_habitual+need_statement,3,9,I want the bowl on the tray,put the bowl on the plate,0.7692307692307692,0.6511304974555969
comp,lexical+pragmatical,same_polarity_habitual+need_statement,4,0,I need the container on the cooktop,put the bowl on the stove,0.9230769230769231,0.4402583837509155
comp,lexical+pragmatical,same_polarity_habitual+need_statement,4,1,I want the pot on the range,put the bowl on the stove,0.7692307692307692,0.5141311287879944
comp,lexical+pragmatical,same_polarity_habitual+need_statement,4,2,I require the vessel to be on the cooker,put the bowl on the stove,0.7333333333333334,0.4481424391269684
comp,lexical+pragmatical,same_polarity_habitual+need_statement,4,3,I need the receptacle put on the stove,put the bowl on the stove,0.7857142857142857,0.7782196998596191
comp,lexical+pragmatical,same_polarity_habitual+need_statement,4,4,I want the vessel put on the range,put the bowl on the stove,0.7857142857142857,0.5190951824188232
comp,lexical+pragmatical,same_polarity_habitual+need_statement,4,5,I require the pot on the cooktop,put the bowl on the stove,0.7692307692307692,0.46054351329803467
comp,lexical+pragmatical,same_polarity_habitual+need_statement,4,6,I would like the container on the range,put the bowl on the stove,0.7142857142857143,0.32324767112731934
comp,lexical+pragmatical,same_polarity_habitual+need_statement,4,7,I want to have the receptacle on the cooker,put the bowl on the stove,0.6666666666666667,0.5265970826148987
comp,lexical+pragmatical,same_polarity_habitual+need_statement,4,8,I need to have the pot on the stove,put the bowl on the stove,0.6666666666666667,0.6020883917808533
comp,lexical+pragmatical,same_polarity_habitual+need_statement,4,9,I would like the container to be put on the cooktop,put the bowl on the stove,0.6470588235294117,0.6692838072776794
comp,lexical+pragmatical,same_polarity_habitual+need_statement,5,0,I need the container on top of the cupboard,put the bowl on top of the cabinet,0.9411764705882353,0.6306266784667969
comp,lexical+pragmatical,same_polarity_habitual+need_statement,5,1,I want the basin on top of the locker,put the bowl on top of the cabinet,0.8235294117647058,0.55991530418396
comp,lexical+pragmatical,same_polarity_habitual+need_statement,5,2,I require the receptacle on top of the closet,put the bowl on top of the cabinet,0.8235294117647058,0.5274083018302917
comp,lexical+pragmatical,same_polarity_habitual+need_statement,5,3,What I want is the vessel on top of the cupboard,put the bowl on top of the cabinet,0.6842105263157895,0.6519650220870972
comp,lexical+pragmatical,same_polarity_habitual+need_statement,5,4,I need the container put on top of the locker,put the bowl on top of the cabinet,0.8333333333333334,0.6844785213470459
comp,lexical+pragmatical,same_polarity_habitual+need_statement,5,5,I want the receptacle to be on top of the closet,put the bowl on top of the cabinet,0.7894736842105263,0.5487467050552368
comp,lexical+pragmatical,same_polarity_habitual+need_statement,5,6,I need to have the basin on top of the cupboard,put the bowl on top of the cabinet,0.8421052631578947,0.6358511447906494
comp,lexical+pragmatical,same_polarity_habitual+need_statement,5,7,I require the vessel to be put on top of the locker,put the bowl on top of the cabinet,0.75,0.6732772588729858
comp,lexical+pragmatical,same_polarity_habitual+need_statement,5,8,I want the container on top of the closet,put the bowl on top of the cabinet,0.8235294117647058,0.5604872703552246
comp,lexical+pragmatical,same_polarity_habitual+need_statement,5,9,I need the vessel to be on top of the cupboard,put the bowl on top of the cabinet,0.7894736842105263,0.6306266784667969
comp,lexical+pragmatical,same_polarity_habitual+need_statement,6,0,I need the soft cheese in the container,put the cream cheese in the bowl,0.7333333333333334,0.5567021369934082
comp,lexical+pragmatical,same_polarity_habitual+need_statement,6,1,I want the cheese spread in the cup,put the cream cheese in the bowl,0.7333333333333334,0.6090731620788574
comp,lexical+pragmatical,same_polarity_habitual+need_statement,6,2,I require the cheese spread to be put in the basin,put the cream cheese in the bowl,0.5555555555555556,0.7284711599349976
comp,lexical+pragmatical,same_polarity_habitual+need_statement,6,3,I need the cheese spread to be in the vessel,put the cream cheese in the bowl,0.5294117647058824,0.563470184803009
comp,lexical+pragmatical,same_polarity_habitual+need_statement,6,4,I want the soft cheese to be in the receptacle,put the cream cheese in the bowl,0.7058823529411764,0.6044799089431763
comp,lexical+pragmatical,same_polarity_habitual+need_statement,6,5,I need to have the soft cheese in the basin,put the cream cheese in the bowl,0.6470588235294117,0.5713964700698853
comp,lexical+pragmatical,same_polarity_habitual+need_statement,6,6,I want to have the cheese spread in the container,put the cream cheese in the bowl,0.6470588235294117,0.6044799089431763
comp,lexical+pragmatical,same_polarity_habitual+need_statement,6,7,I require the soft cheese in the vessel,put the cream cheese in the bowl,0.7333333333333334,0.5509049892425537
comp,lexical+pragmatical,same_polarity_habitual+need_statement,6,8,I need the cheese spread put in the cup,put the cream cheese in the bowl,0.5,0.7330644726753235
comp,lexical+pragmatical,same_polarity_habitual+need_statement,6,9,I want the cheese spread in the receptacle,put the cream cheese in the bowl,0.7333333333333334,0.6044799089431763
comp,lexical+pragmatical,same_polarity_habitual+need_statement,7,0,I need the wine container on the holder,put the wine bottle on the rack,0.8,0.5767969489097595
comp,lexical+pragmatical,same_polarity_habitual+need_statement,7,1,I want the wine vessel on the stand,put the wine bottle on the rack,0.8,0.6238530874252319
comp,lexical+pragmatical,same_polarity_habitual+need_statement,7,2,I require the wine bottle to be on the shelf,put the wine bottle on the rack,0.8235294117647058,0.7232674360275269
comp,lexical+pragmatical,same_polarity_habitual+need_statement,7,3,I need the wine container put on the support,put the wine bottle on the rack,0.8125,0.7485660314559937
comp,lexical+pragmatical,same_polarity_habitual+need_statement,7,4,I want the wine vessel to be put on the rack,put the wine bottle on the rack,0.7222222222222222,0.9039179086685181
comp,lexical+pragmatical,same_polarity_habitual+need_statement,7,5,I need to have the wine container on the stand,put the wine bottle on the rack,0.7058823529411764,0.5914913415908813
comp,lexical+pragmatical,same_polarity_habitual+need_statement,7,6,I want to have the wine bottle on the holder,put the wine bottle on the rack,0.7058823529411764,0.7349671721458435
comp,lexical+pragmatical,same_polarity_habitual+need_statement,7,7,I require the wine vessel to be put on the support,put the wine bottle on the rack,0.7222222222222222,0.7478443384170532
comp,lexical+pragmatical,same_polarity_habitual+need_statement,7,8,I want the wine container put on the shelf,put the wine bottle on the rack,0.8125,0.8054229021072388
comp,lexical+pragmatical,same_polarity_habitual+need_statement,7,9,I need the wine bottle to be on the stand,put the wine bottle on the rack,0.7647058823529411,0.6871894001960754
comp,lexical+pragmatical,same_polarity_habitual+need_statement,8,0,I need the wine container on top of the cupboard,put the wine bottle on top of the cabinet,0.8421052631578947,0.7539233565330505
comp,lexical+pragmatical,same_polarity_habitual+need_statement,8,1,I want the carafe placed on top of the locker,put the wine bottle on top of the cabinet,0.7894736842105263,0.520065426826477
comp,lexical+pragmatical,same_polarity_habitual+need_statement,8,2,I require the decanter to be on top of the storage unit,put the wine bottle on top of the cabinet,0.7619047619047619,0.49708080291748047
comp,lexical+pragmatical,same_polarity_habitual+need_statement,8,3,I need the flask put on top of the cupboard,put the wine bottle on top of the cabinet,0.7894736842105263,0.7057269811630249
comp,lexical+pragmatical,same_polarity_habitual+need_statement,8,4,I want the jug on top of the locker,put the wine bottle on top of the cabinet,0.7777777777777778,0.534430742263794
comp,lexical+pragmatical,same_polarity_habitual+need_statement,8,5,I require the wine container on top of the storage unit,put the wine bottle on top of the cabinet,0.8,0.6853780746459961
comp,lexical+pragmatical,same_polarity_habitual+need_statement,8,6,I need to have the carafe on top of the cupboard,put the wine bottle on top of the cabinet,0.8,0.57508385181427
comp,lexical+pragmatical,same_polarity_habitual+need_statement,8,7,I want the decanter to be on top of the locker,put the wine bottle on top of the cabinet,0.75,0.5106462836265564
comp,lexical+pragmatical,same_polarity_habitual+need_statement,8,8,I need the jug to be put on top of the storage unit,put the wine bottle on top of the cabinet,0.6818181818181819,0.6354554891586304
comp,lexical+pragmatical,same_polarity_habitual+need_statement,8,9,I require the wine container put on top of the cupboard,put the wine bottle on top of the cabinet,0.85,0.870186984539032
comp,lexical+pragmatical,same_polarity_habitual+need_statement,9,0,I need the cooker turned on,turn on the stove,0.6,0.8284881114959717
comp,lexical+pragmatical,same_polarity_habitual+need_statement,9,1,I want the range on,turn on the stove,0.5555555555555556,0.3372163474559784
comp,lexical+pragmatical,same_polarity_habitual+need_statement,9,2,I require the cooktop to be on,turn on the stove,0.4545454545454546,0.4287717342376709
comp,lexical+pragmatical,same_polarity_habitual+need_statement,9,3,What I need is for the hob to be turned on,turn on the stove,0.33333333333333337,0.6383899450302124
comp,lexical+pragmatical,same_polarity_habitual+need_statement,9,4,I need the hotplate on,turn on the stove,0.5555555555555556,0.3211249113082886
comp,lexical+pragmatical,same_polarity_habitual+need_statement,9,5,I want the kitchen range turned on,turn on the stove,0.5454545454545454,0.7927407026290894
comp,lexical+pragmatical,same_polarity_habitual+need_statement,9,6,I require the cooker on,turn on the stove,0.5555555555555556,0.4634847044944763
comp,lexical+pragmatical,same_polarity_habitual+need_statement,9,7,I need the range to be on,turn on the stove,0.5454545454545454,0.295701265335083
comp,lexical+pragmatical,same_polarity_habitual+need_statement,9,8,I want the cooktop on,turn on the stove,0.5555555555555556,0.49884963035583496
comp,lexical+pragmatical,same_polarity_habitual+need_statement,9,9,What I need is for the kitchen range to be turned on,turn on the stove,0.3125,0.7927407026290894
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,0,0,May I have the middle compartment of the cupboard opened?,open the middle drawer of the cabinet,0.7222222222222222,0.841972291469574
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,0,1,Can I have access to the middle drawer of the locker?,open the middle drawer of the cabinet,0.736842105263158,0.7615064382553101
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,0,2,Could I get the middle bin of the cabinet opened?,open the middle drawer of the cabinet,0.6666666666666667,0.8978148698806763
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,0,3,May I have access to the middle drawer of the chest?,open the middle drawer of the cabinet,0.736842105263158,0.7615064382553101
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,0,4,Can I get the middle compartment of the dresser opened?,open the middle drawer of the cabinet,0.7222222222222222,0.7856085300445557
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,0,5,Could I have access to the middle drawer of the sideboard?,open the middle drawer of the cabinet,0.736842105263158,0.7615064382553101
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,0,6,Am I able to have the middle bin of the cupboard opened?,open the middle drawer of the cabinet,0.55,0.841972291469574
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,0,7,May I be given access to the middle compartment of the chest?,open the middle drawer of the cabinet,0.7,0.5781850218772888
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,0,8,Can I be granted access to the middle drawer of the cupboard?,open the middle drawer of the cabinet,0.7,0.7975074648857117
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,0,9,Could I get access to the middle compartment of the locker?,open the middle drawer of the cabinet,0.736842105263158,0.5781850218772888
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,1,0,Could I have the top compartment opened and the container put inside?,open the top drawer and put the bowl inside,0.7272727272727273,0.800442636013031
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,1,1,Can I have the top receptacle opened and the basin put inside?,open the top drawer and put the bowl inside,0.7272727272727273,0.7928030490875244
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,1,2,May I have the vessel put inside the top drawer?,open the top drawer and put the bowl inside,0.55,0.7024151682853699
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,1,3,Could I get the top receptacle opened and the container put inside?,open the top drawer and put the bowl inside,0.7272727272727273,0.7866547703742981
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,1,4,Can I get the top compartment opened and the basin put inside?,open the top drawer and put the bowl inside,0.7272727272727273,0.8077897429466248
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,1,5,Could I have the vessel put inside the top compartment?,open the top drawer and put the bowl inside,0.55,0.6230586171150208
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,1,6,May I have the container put inside the top receptacle?,open the top drawer and put the bowl inside,0.55,0.6021546721458435
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,1,7,Can I get the bowl put inside the top compartment?,open the top drawer and put the bowl inside,0.55,0.7364217638969421
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,1,8,Could I get the basin put inside the top receptacle?,open the top drawer and put the bowl inside,0.55,0.5952592492103577
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,1,9,May I have the top receptacle opened and the bowl put inside?,open the top drawer and put the bowl inside,0.7272727272727273,0.8945598602294922
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,2,0,May I have the platter pushed to the front of the cooker?,push the plate to the front of the stove,0.7727272727272727,0.8118464946746826
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,2,1,Can I have the saucer pushed to the front of the cooktop?,push the plate to the front of the stove,0.7727272727272727,0.7645474672317505
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,2,2,Could I have the tray pushed to the front of the range?,push the plate to the front of the stove,0.7727272727272727,0.6984984278678894
comp,lexical+pragmatical,same_polarity_habitual+permission_directive,2,3,Could I get the platter pushed to the front of the stove?,push the plate to the front of the stove,0.7727272727272727,0.8976024389266968
